292,0,49
293,0,44
294,0,12
295,-323936498,23
296,0,6
297,0,17
298,0,46
299,0,49
300,0,37
301,0,34
302,0,4
303,-323936498,40
304,0,48
305,0,12
306,0,50
307,0,41
308,0,31
309,0,12
310,0,27
311,-323936498,5
312,0,24
313,0,5
314,0,3
315,0,28
316,0,8
317,0,17
318,0,43
319,-323936498,26
320,0,22
321,0,12
322,0,39
323,0,39
324,0,16
325,0,50
326,0,5
327,-323936498,43
328,0,32
329,0,18
330,0,14
331,0,35
332,0,29
333,0,49
334,0,39
335,-323936498,48
336,0,36
337,0,36
338,0,23
339,0,18
340,0,9
341,0,29
342,0,34
343,-323936498,1
344,0,12
345,0,0
346,0,23
347,0,25
348,0,15
349,0,24
350,0,41
351,-323936498,6
352,0,1
353,0,8
354,0,34
355,0,10
356,0,39
357,0,8
358,0,12
359,-323936498,34
360,0,50
361,0,12
362,0,22
363,0,48
364,0,32
365,0,27
366,0,47
367,-323936498,18
368,0,20
369,0,5
370,0,41
371,0,40
372,0,28
373,0,50
374,0,38
375,-323936498,41
376,0,16
377,0,11
378,0,19
379,0,0
380,0,22
381,0,48
382,0,27
383,-390979831,47
384,0,49
385,0,12
386,0,43
387,0,21
388,0,45
389,-323936498,25
390,0,1
391,0,0
392,0,44
393,0,35
394,0,44
395,0,16
396,0,44
397,-323936498,42
398,0,21
399,0,27
400,0,49
401,0,29
402,0,18
403,0,33
404,0,28
405,-323936498,26
406,0,25
407,0,37
408,0,18
409,0,3
410,0,38
411,0,3
412,0,2
413,-323936498,34
414,0,26
415,0,1
416,0,16
417,0,41
418,0,46
419,0,0
420,0,45
421,-323936498,3
422,0,33
423,0,43
424,0,38
425,0,12
426,0,12
427,0,31
428,0,42
429,-323936498,32
430,0,32
431,0,15
432,0,21
433,0,2
434,0,44
435,0,32
436,0,50
437,-323936498,20
438,0,39
439,0,21
440,0,26
441,0,37
442,0,46
443,0,7
444,0,30
445,-323936498,38
446,0,14
447,0,16
448,0,7
449,0,44
450,0,36
451,0,32
452,0,43
453,-323936498,26
454,0,13
455,0,7
456,0,25
457,0,36
458,0,22
459,0,22
460,0,21
461,-323936498,8
462,0,7
463,0,19
464,0,5
465,0,10
466,0,25
467,0,47
468,0,36
469,-323936498,47
470,0,11
471,0,23
472,0,39
473,0,26
474,0,46
475,0,33
476,0,46
477,-323936498,44
478,0,36
479,0,18
480,0,17
481,0,26
482,0,9
483,0,2
484,0,32
485,-323936498,25
486,0,38
487,0,50
488,0,45
489,0,41
490,0,23
491,0,21
492,0,5
493,-323936498,36
494,0,43
495,0,36
496,0,41
497,0,0
498,0,47
499,0,7
500,0,28
501,-323936498,40
502,0,24
503,0,12
504,0,18
505,0,39
506,0,21
507,0,4
508,0,21
509,-323936498,36
510,0,42
511,0,2
512,0,30
513,0,7
514,0,34
515,0,38
516,0,17
517,-323936498,14
518,0,0
519,0,30
520,0,50
521,0,5
522,0,38
523,0,12
524,0,46
525,-323936498,7
526,0,0
527,0,42
528,0,45
529,0,22
530,0,30
531,0,22
532,0,47
533,-323936498,24
534,0,49
535,0,30
536,0,44
537,0,22
538,0,17
539,0,25
540,0,16
541,-323936498,46
542,0,19
543,0,17
544,0,11
545,0,16
546,0,19
547,0,40
548,0,43
549,-323936498,8
550,0,32
551,0,28
552,0,39
553,0,5
554,0,2
555,0,48
556,0,25
557,-323936498,47
558,0,49
559,0,3
560,0,16
561,0,6
562,0,22
563,0,13
564,0,28
565,-323936498,10
566,0,50
567,0,43
568,0,11
569,0,27
570,0,33
571,0,14
572,0,7
573,-323936498,22
574,0,12
575,0,12
576,0,23
577,0,35
578,0,43
579,0,9
580,0,50
581,-323936498,9
582,0,12
583,0,50
584,0,49
585,0,39
586,0,45
587,0,24
588,0,10
589,-323936498,20
590,0,50
591,0,41
592,0,26
593,0,12
594,0,28
595,0,12
596,0,22
597,-323936498,44
598,0,3
599,0,47
600,0,14
601,0,39
602,0,44
603,0,25
604,0,3
605,-323936498,42
606,0,7
607,0,25
608,0,42
609,0,45
610,0,10
611,0,49
612,0,1
613,-323936498,9
614,0,19
615,0,12
616,0,18
617,0,45
618,0,5
619,0,32
620,0,12
621,-323936498,17
622,0,48
623,0,13
624,0,49
625,0,32
626,0,12
627,0,43
628,0,14
629,-323936498,22
630,0,0
631,0,5
632,0,1
633,0,41
634,0,4
635,0,16
636,0,40
637,-323936498,44
638,0,15
639,0,22
640,0,17
641,0,31
642,0,4
643,0,23
644,0,23
645,-323936498,11
646,0,9
647,0,32
648,0,36
649,0,39
650,0,41
651,0,4
652,0,37
653,-323936498,7
654,0,19
655,0,39
656,0,1
657,0,23
658,0,24
659,0,16
660,0,15
661,-390979831,33
662,0,37
663,0,36
664,0,11
665,0,2
666,0,34
667,-323936498,19
668,0,8
669,0,38
670,0,37
671,0,50
672,0,23
673,0,33
674,0,12
675,-323936498,13
676,0,4
677,0,37
678,0,11
679,0,49
680,0,9
681,0,18
682,0,40
683,-323936498,29
684,0,38
685,0,48
686,0,30
687,0,16
688,0,41
689,0,31
690,0,49
691,-323936498,17
692,0,46
693,0,8
694,0,9
695,0,8
696,0,25
697,0,12
698,0,15
699,-323936498,21
700,0,18
701,0,35
702,0,36
703,0,11
704,0,31
705,0,26
706,0,15
707,-323936498,16
708,0,18
709,0,25
710,0,17
711,0,37
712,0,24
713,0,43
714,0,35
715,-323936498,3
716,0,19
717,0,2
718,0,9
719,0,30
720,0,11
721,0,29
722,0,18
723,-323936498,8
724,0,16
725,0,16
726,0,18
727,0,6
728,0,2
729,0,46
730,0,37
731,-323936498,5
732,0,3
733,0,9
734,0,43
735,0,17
736,0,30
737,0,11
738,0,16
739,-323936498,29
740,0,1
741,0,48
742,0,20
743,0,24
744,0,35
745,0,9
746,0,37
747,-323936498,34
748,0,37
749,0,5
750,0,24
751,0,21
752,0,24
753,0,23
754,0,1
755,-323936498,29
756,0,31
757,0,44
758,0,10
759,0,12
760,0,1
761,0,38
762,0,26
763,-323936498,15
764,0,10
765,0,12
766,0,38
767,0,15
768,0,2
769,0,41
770,0,44
771,-323936498,21
772,0,27
773,0,45
774,0,47
775,0,49
776,0,34
777,0,45
778,0,28
779,-323936498,13
780,0,30
781,0,14
782,0,26
783,0,10
784,0,33
785,0,30
786,0,20
787,-323936498,42
788,0,7
789,0,50
790,0,45
791,0,50
792,0,42
793,0,49
794,0,6
795,-323936498,25
796,0,3
797,0,3
798,0,19
799,0,47
800,0,0
801,0,15
802,0,11
803,-323936498,29
804,0,45
805,0,27
806,0,2
807,0,7
808,0,22
809,0,14
810,0,5
811,-323936498,37
812,0,21
813,0,14
814,0,10
815,0,7
816,0,8
817,0,1
818,0,16
819,-323936498,3
820,0,50
821,0,49
822,0,26
823,0,16
824,0,37
825,0,6
826,0,7
827,-323936498,28
828,0,21
829,0,4
830,0,15
831,0,39
832,0,18
833,0,14
834,0,2
835,-323936498,36
836,0,16
837,0,39
838,0,30
839,0,37
840,0,18
841,0,48
842,0,14
843,-323936498,43
844,0,34
845,0,30
846,0,49
847,0,13
848,0,32
849,0,30
850,0,27
851,-323936498,13
852,0,9
853,0,38
854,0,7
855,0,39
856,0,46
857,0,34
858,0,1
859,-323936498,35
860,0,8
861,0,15
862,0,10
863,0,48
864,0,36
865,0,14
866,0,28
867,-323936498,41
868,0,13
869,0,3
870,0,22
871,0,23
872,0,6
873,0,8
874,0,39
875,-323936498,24
876,0,40
877,0,33
878,0,22
879,0,33
880,0,22
881,0,43
882,0,2
883,-323936498,8
884,0,2
885,0,6
886,0,25
887,0,6
888,0,32
889,0,7
890,0,17
891,-323936498,8
892,0,15
893,0,31
894,0,16
895,0,19
896,0,29
897,0,21
898,0,18
899,-323936498,50
900,0,47
901,0,2
902,0,3
903,0,2
904,0,45
905,0,17
906,0,30
907,-323936498,33
908,0,35
909,0,7
910,0,17
911,0,42
912,0,37
913,0,27
914,0,20
915,-323936498,0
916,0,21
917,0,49
918,0,3
919,0,32
920,0,9
921,0,25
922,0,1
923,-323936498,48
924,0,38
925,0,23
926,0,3
927,0,30
928,0,17
929,0,41
930,0,29
931,-323936498,4
932,0,14
933,0,20
934,0,0
935,0,49
936,0,19
937,0,10
938,0,44
939,-323936498,45
940,0,35
941,0,45
942,0,16
943,0,18
944,0,9
945,0,6
946,0,0
947,-323936498,6
948,0,47
949,0,39
950,0,37
951,0,47
952,0,6
953,0,16
954,0,2
955,-323936498,25
956,0,39
957,0,15
958,0,26
959,0,21
960,0,29
961,0,40
962,0,37
963,-323936498,3
964,0,12
965,0,32
966,0,25
967,0,42
968,0,35
969,0,16
970,0,12
971,-323936498,43
972,0,33
973,0,30
974,0,46
975,0,25
976,0,10
977,0,37
978,0,33
979,-323936498,35
980,0,36
981,0,4
982,0,16
983,0,28
984,0,10
985,0,47
986,0,1
987,-323936498,43
988,0,32
989,0,2
990,0,8
991,0,10
992,0,7
993,0,24
994,0,7
995,-323936498,7
996,0,38
997,0,5
998,0,12
999,0,25
1000,0,22
1001,0,28
1002,0,28
1003,-323936498,26
1004,0,16
1005,0,26
1006,0,33
1007,0,36
1008,0,29
1009,0,6
1010,0,14
1011,-323936498,9
1012,0,32
1013,0,25
1014,0,26
1015,0,12
1016,0,48
1017,0,19
1018,0,7
1019,-323936498,12
1020,0,46
1021,0,37
1022,0,7
1023,0,1
1024,0,49
1025,0,20
1026,0,18
1027,-323936498,24
1028,0,40
1029,0,45
1030,0,36
1031,0,35
1032,0,11
1033,0,4
1034,0,34
1035,-323936498,8
1036,0,43
1037,0,8
1038,0,27
1039,0,26
1040,0,23
1041,0,0
1042,0,13
1043,-323936498,3
1044,0,42
1045,0,37
1046,0,8
1047,0,39
1048,0,21
1049,0,3
1050,0,31
1051,-323936498,15
1052,0,29
1053,0,41
1054,0,27
1055,0,13
1056,0,25
1057,0,30
1058,0,0
1059,-323936498,18
1060,0,4
1061,0,7
1062,0,27
1063,0,25
1064,0,21
1065,0,49
1066,0,31
1067,-323936498,41
1068,0,6
1069,0,43
1070,0,17
1071,0,32
1072,0,1
1073,0,36
1074,0,17
1075,-323936498,29
1076,0,20
1077,0,25
1078,0,17
1079,0,39
1080,0,17
1081,0,7
1082,0,44
1083,-323936498,28
1084,0,36
1085,0,3
1086,0,30
1087,0,37
1088,0,47
1089,0,3
1090,0,5
1091,-323936498,15
1092,0,47
1093,0,12
1094,0,27
1095,0,12
1096,0,4
1097,0,18
1098,0,45
1099,-323936498,50
1100,0,37
1101,0,3
1102,0,12
1103,0,46
1104,0,9
1105,0,29
1106,0,22
1107,-323936498,6
1108,0,29
1109,0,6
1110,0,27
1111,0,16
1112,0,13
1113,0,45
1114,0,13
1115,-323936498,41
1116,0,16
1117,0,20
1118,0,16
1119,0,49
1120,0,46
1121,0,26
1122,0,4
1123,-323936498,25
1124,0,12
1125,0,13
1126,0,1
1127,0,22
1128,0,30
1129,0,37
1130,0,31
1131,-323936498,25
1132,0,23
1133,0,36
1134,0,16
1135,0,2
1136,0,37
1137,0,25
1138,0,8
1139,-323936498,33
1140,0,0
1141,0,42
1142,0,37
1143,0,0
1144,0,35
1145,0,10
1146,0,17
1147,-323936498,8
1148,0,10
1149,0,13
1150,0,40
1151,0,6
1152,0,47
1153,0,16
1154,0,12
1155,-323936498,17
1156,0,9
1157,0,48
1158,0,37
1159,0,40
1160,0,48
1161,0,29
1162,0,49
1163,-323936498,28
1164,0,5
1165,0,28
1166,0,43
1167,0,28
1168,0,28
1169,0,49
1170,0,23
1171,-323936498,22
1172,0,7
1173,0,26
1174,0,14
1175,0,26
1176,0,25
1177,0,20
1178,0,31
1179,-323936498,23
1180,0,16
1181,0,16
1182,0,7
1183,0,1
1184,0,41
1185,0,35
1186,0,39
1187,-323936498,23
1188,0,25
1189,0,43
1190,0,22
1191,0,40
1192,0,14
1193,0,42
1194,0,13
1195,-323936498,17
1196,0,15
1197,0,41
1198,0,3
1199,0,9
1200,0,30
1201,0,29
1202,0,1
1203,-323936498,22
1204,0,5
1205,0,28
1206,0,45
1207,0,10
1208,0,48
1209,0,13
1210,0,31
1211,-390979831,20
1212,0,46
1213,0,9
1214,0,24
1215,0,20
1216,0,16
1217,-323936498,9
1218,0,41
1219,0,25
1220,0,10
1221,0,25
1222,0,24
1223,0,30
1224,0,37
1225,-323936498,36
1226,0,17
1227,0,27
1228,0,20
1229,0,20
1230,0,48
1231,0,35
1232,0,11
1233,-323936498,3
1234,0,48
1235,0,31
1236,0,15
1237,0,43
1238,0,11
1239,0,48
1240,0,12
1241,-323936498,1
1242,0,9
1243,0,1
1244,0,10
1245,0,25
1246,0,36
1247,0,21
1248,0,19
1249,-323936498,38
1250,0,6
1251,0,34
1252,0,20
1253,0,41
1254,0,24
1255,0,21
1256,0,20
1257,-323936498,2
1258,0,13
1259,0,16
1260,0,25
1261,0,41
1262,0,41
1263,0,34
1264,0,0
1265,-323936498,47
1266,0,26
1267,0,7
1268,0,24
1269,0,8
1270,0,0
1271,0,34
1272,0,30
1273,-323936498,27
1274,0,34
1275,0,33
1276,0,19
1277,0,39
1278,0,49
1279,0,8
1280,0,50
1281,-323936498,29
1282,0,23
1283,0,25
1284,0,10
1285,0,14
1286,0,42
1287,0,38
1288,0,44
1289,-323936498,14
1290,0,5
1291,0,21
1292,0,38
1293,0,47
1294,0,0
1295,0,1
1296,0,41
1297,-323936498,46
1298,0,41
1299,0,18
1300,0,9
1301,0,32
1302,0,14
1303,0,8
1304,0,48
1305,-323936498,38
1306,0,7
1307,0,14
1308,0,14
1309,0,43
1310,0,1
1311,0,41
1312,0,15
1313,-323936498,14
1314,0,38
1315,0,40
1316,0,2
1317,0,7
1318,0,38
1319,0,5
1320,0,27
1321,-323936498,11
1322,0,47
1323,0,1
1324,0,15
1325,0,2
1326,0,19
1327,0,10
1328,0,26
1329,-323936498,5
1330,0,31
1331,0,32
1332,0,26
1333,0,5
1334,0,19
1335,0,43
1336,0,47
1337,-323936498,45
1338,0,16
1339,0,26
1340,0,42
1341,0,3
1342,0,18
1343,0,25
1344,0,45
1345,-323936498,29
1346,0,31
1347,0,41
1348,0,38
1349,0,31
1350,0,7
1351,0,2
1352,0,21
1353,-323936498,34
1354,0,15
1355,0,15
1356,0,23
1357,0,3
1358,0,41
1359,0,5
1360,0,13
1361,-323936498,1
1362,0,33
1363,0,37
1364,0,33
1365,0,42
1366,0,26
1367,0,40
1368,0,6
1369,-323936498,43
1370,0,16
1371,0,24
1372,0,19
1373,0,32
1374,0,50
1375,0,47
1376,0,30
1377,-323936498,26
1378,0,3
1379,0,24
1380,0,35
1381,0,29
1382,0,33
1383,0,40
1384,0,3
1385,-323936498,26
1386,0,33
1387,0,34
1388,0,50
1389,0,46
1390,0,44
1391,0,20
1392,0,49
1393,-323936498,0
1394,0,49
1395,0,48
1396,0,18
1397,0,39
1398,0,18
1399,0,36
1400,0,49
1401,-323936498,7
1402,0,45
1403,0,30
1404,0,1
1405,0,26
1406,0,21
1407,0,40
1408,0,41
1409,-323936498,44
1410,0,47
1411,0,22
1412,0,5
1413,0,40
1414,0,24
1415,0,42
1416,0,30
1417,-323936498,45
1418,0,25
1419,0,6
1420,0,6
1421,0,16
1422,0,38
1423,0,44
1424,0,29
1425,-323936498,26
1426,0,30
1427,0,19
1428,0,12
1429,0,16
1430,0,32
1431,0,42
1432,0,4
1433,-323936498,4
1434,0,8
1435,0,16
1436,0,21
1437,0,50
1438,0,28
1439,0,39
1440,0,4
1441,-323936498,44
1442,0,34
1443,0,21
1444,0,7
1445,0,1
1446,0,9
1447,0,25
1448,0,39
1449,-323936498,5
1450,0,50
1451,0,44
1452,0,13
1453,0,35
1454,0,33
1455,0,10
1456,0,3
1457,-323936498,26
1458,0,39
1459,0,16
1460,0,41
1461,0,1
1462,0,18
1463,0,18
1464,0,13
1465,-323936498,45
1466,0,48
1467,0,36
1468,0,29
1469,0,43
1470,0,49
1471,0,9
1472,0,12
1473,-323936498,37
1474,0,22
1475,0,26
1476,0,36
1477,0,30
1478,0,38
1479,0,49
1480,0,10
1481,-323936498,30
1482,0,43
1483,0,40
1484,0,18
1485,0,19
1486,0,15
1487,0,20
1488,0,7
1489,-323936498,16
1490,0,45
1491,0,36
1492,0,18
1493,0,48
1494,0,4
1495,0,33
1496,0,45
1497,-323936498,23
1498,0,50
1499,0,10
1500,0,13
1501,0,24
1502,0,12
1503,0,29
1504,0,44
1505,-323936498,3
1506,0,13
1507,0,14
1508,0,44
1509,0,1
1510,0,48
1511,0,36
1512,0,24
1513,-323936498,23
1514,0,4
1515,0,45
1516,0,6
1517,0,1
1518,0,22
1519,0,36
1520,0,26
1521,-323936498,14
1522,0,39
1523,0,11
1524,0,19
1525,0,43
1526,0,4
1527,0,27
1528,0,50
1529,-323936498,48
1530,0,22
1531,0,21
1532,0,43
1533,0,49
1534,0,0
1535,0,24
1536,0,10
1537,-323936498,28
1538,0,48
1539,0,6
1540,0,42
1541,0,3
1542,0,39
1543,0,48
1544,0,1
1545,-323936498,10
1546,0,38
1547,0,4
1548,0,48
1549,0,37
1550,0,19
1551,0,50
1552,0,35
1553,-323936498,3
1554,0,29
1555,0,4
1556,0,29
1557,0,31
1558,0,24
1559,0,16
1560,0,2
1561,-323936498,23
1562,0,47
1563,0,13
1564,0,27
1565,0,16
1566,0,24
1567,0,46
1568,0,11
1569,-323936498,6
1570,0,13
1571,0,9
1572,0,15
1573,0,50
1574,0,48
1575,0,9
1576,0,38
1577,-323936498,47
1578,0,1
1579,0,32
1580,0,19
1581,0,17
1582,0,17
1583,0,6
1584,0,29
1585,-323936498,9
1586,0,39
1587,0,31
1588,0,4
1589,0,7
1590,0,22
1591,0,33
1592,0,14
1593,-323936498,1
1594,0,5
1595,0,36
1596,0,49
1597,0,16
1598,0,21
1599,0,49
1600,0,34
1601,-323936498,3
1602,0,24
1603,0,48
1604,0,25
1605,0,11
1606,0,28
1607,0,38
1608,0,46
1609,-323936498,38
1610,0,38
1611,0,0
1612,0,44
1613,0,18
1614,0,22
1615,0,35
1616,0,26
1617,-323936498,18
1618,0,19
1619,0,43
1620,0,8
1621,0,30
1622,0,25
1623,0,16
1624,0,37
1625,-323936498,1
1626,0,37
1627,0,33
1628,0,25
1629,0,41
1630,0,17
1631,0,41
1632,0,2
1633,-323936498,33
1634,0,42
1635,0,43
1636,0,8
1637,0,20
1638,0,19
1639,0,3
1640,0,21
1641,-323936498,0
1642,0,24
1643,0,8
1644,0,41
1645,0,6
1646,0,40
1647,0,9
1648,0,24
1649,-323936498,20
1650,0,39
1651,0,36
1652,0,12
1653,0,39
1654,0,12
1655,0,14
1656,0,46
1657,-323936498,5
1658,0,42
1659,0,46
1660,0,28
1661,0,38
1662,0,2
1663,0,12
1664,0,38
1665,-323936498,9
1666,0,33
1667,0,27
1668,0,13
1669,0,50
1670,0,48
1671,0,9
1672,0,45
1673,-323936498,34
1674,0,49
1675,0,19
1676,0,33
1677,0,12
1678,0,23
1679,0,38
1680,0,45
1681,-323936498,20
1682,0,7
1683,0,45
1684,0,13
1685,0,34
1686,0,3
1687,0,5
1688,0,44
1689,-323936498,50
1690,0,10
1691,0,7
1692,0,46
1693,0,3
1694,0,30
1695,0,24
1696,0,23
1697,-323936498,18
1698,0,34
1699,0,21
1700,0,37
1701,0,8
1702,0,29
1703,0,37
1704,0,22
1705,-323936498,27
1706,0,45
1707,0,37
1708,0,36
1709,0,13
1710,0,16
1711,0,50
1712,0,19
1713,-323936498,42
1714,0,48
1715,0,32
1716,0,9
1717,0,24
1718,0,49
1719,0,20
1720,0,11
1721,-323936498,13
1722,0,16
1723,0,26
1724,0,19
1725,0,24
1726,0,20
1727,0,29
1728,0,19
1729,-323936498,6
1730,0,1
1731,0,47
1732,0,28
1733,0,24
1734,0,17
1735,0,41
1736,0,0
1737,-323936498,48
1738,0,36
1739,0,49
1740,0,26
1741,0,10
1742,0,7
1743,0,3
1744,0,34
1745,-323936498,16
1746,0,16
1747,0,10
1748,0,39
1749,0,2
1750,0,10
1751,0,43
1752,0,0
1753,-323936498,22
1754,0,10
1755,0,30
1756,0,28
1757,0,13
1758,0,44
1759,0,22
1760,0,15
1761,-323936498,32
1762,0,7
1763,0,19
1764,0,18
1765,0,2
1766,0,12
1767,0,27
1768,0,12
1769,-323936498,49
1770,0,27
1771,0,6
1772,0,19
1773,0,14
1774,0,38
1775,0,44
1776,0,43
1777,-323936498,48
1778,0,33
1779,0,13
1780,0,28
1781,0,16
1782,0,12
1783,0,46
1784,0,2
1785,-323936498,49
1786,0,11
1787,0,11
1788,0,50
1789,0,43
1790,0,17
1791,0,2
1792,0,28
1793,-323936498,2
1794,0,31
1795,0,1
1796,0,15
1797,0,18
1798,0,49
1799,0,31
1800,0,38
1801,-323936498,25
1802,0,6
1803,0,40
1804,0,24
1805,0,13
1806,0,2
1807,0,18
1808,0,46
1809,-323936498,24
1810,0,33
1811,0,15
1812,0,3
1813,0,16
1814,0,35
1815,0,45
1816,0,46
1817,-323936498,10
1818,0,37
1819,0,43
1820,0,30
1821,0,27
1822,0,3
1823,0,6
1824,0,38
1825,-323936498,33
1826,0,43
1827,0,15
1828,0,5
1829,0,36
1830,0,29
1831,0,26
1832,0,20
1833,-323936498,10
1834,0,47
1835,0,3
1836,0,6
1837,0,18
1838,0,13
1839,0,18
1840,0,49
1841,-323936498,9
1842,0,45
1843,0,18
1844,0,12
1845,0,40
1846,0,9
1847,0,4
1848,0,4
1849,-323936498,48
1850,0,1
1851,0,29
1852,0,31
1853,0,47
1854,0,48
1855,0,9
1856,0,50
1857,-323936498,1
1858,0,43
1859,0,4
1860,0,4
1861,0,31
1862,0,30
1863,0,26
1864,0,46
1865,-323936498,6
1866,0,35
1867,0,43
1868,0,25
1869,0,37
1870,0,45
1871,0,14
1872,0,21
1873,-323936498,12
1874,0,50
1875,0,6
1876,0,10
1877,0,26
1878,0,18
1879,0,40
1880,0,28
1881,-323936498,47
1882,0,33
1883,0,29
1884,0,49
1885,0,50
1886,0,28
1887,0,38
1888,0,23
1889,-323936498,50
1890,0,26
1891,0,38
1892,0,18
1893,0,19
1894,0,38
1895,0,11
1896,0,42
1897,-323936498,26
1898,0,17
1899,0,21
1900,0,1
1901,0,46
1902,0,49
1903,0,20
1904,0,26
1905,-323936498,9
1906,0,14
1907,0,43
1908,0,31
1909,0,16
1910,0,20
1911,0,40
1912,0,0
1913,-323936498,16
1914,0,9
1915,0,41
1916,0,18
1917,0,23
1918,0,20
1919,0,22
1920,0,16
1921,-323936498,38
1922,0,42
1923,0,25
1924,0,30
1925,0,48
1926,0,49
1927,0,32
1928,0,30
1929,-323936498,5
1930,0,45
1931,0,17
1932,0,34
1933,0,0
1934,0,9
1935,0,44
1936,0,25
1937,-323936498,19
1938,0,45
1939,0,5
1940,0,29
1941,0,37
1942,0,28
1943,0,38
1944,0,31
1945,-323936498,0
1946,0,47
1947,0,7
1948,0,47
1949,0,0
1950,0,5
1951,0,13
1952,0,33
1953,-323936498,42
1954,0,47
1955,0,43
1956,0,35
1957,0,31
1958,0,29
1959,0,42
1960,0,22
1961,-323936498,47
1962,0,35
1963,0,36
1964,0,20
1965,0,7
1966,0,13
1967,0,35
1968,0,34
1969,-323936498,9
1970,0,42
1971,0,44
1972,0,1
1973,0,15
1974,0,4
1975,0,28
1976,0,37
1977,-323936498,50
1978,0,12
1979,0,48
1980,0,45
1981,0,4
1982,0,4
1983,0,16
1984,0,26
1985,-323936498,0
1986,0,31
1987,0,27
1988,0,30
1989,0,20
1990,0,8
1991,0,14
1992,0,7
1993,-323936498,45
1994,0,38
1995,0,46
1996,0,45
1997,0,29
1998,0,0
1999,0,4
2000,0,17
2001,-323936498,33
2002,0,3
2003,0,25
2004,0,26
2005,0,1
2006,0,26
2007,0,21
2008,0,3
2009,-323936498,14
2010,0,8
2011,0,28
2012,0,34
2013,0,16
2014,0,26
2015,0,16
2016,0,9
2017,-323936498,27
2018,0,21
2019,0,30
2020,0,36
2021,0,10
2022,0,6
2023,0,36
2024,0,8
2025,-323936498,15
2026,0,35
2027,0,37
2028,0,17
2029,0,7
2030,0,34
2031,0,40
2032,0,15
2033,-323936498,9
2034,0,42
2035,0,7
2036,0,15
